"Name","Event Type","Description","Image","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","14/05/2026","14/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","13/05/2026","13/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","15/05/2026","15/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","17/05/2026","17/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","16/05/2026","16/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","09/05/2026","09/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","08/05/2026","08/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","10/05/2026","10/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","12/05/2026","12/05/2026",,,"Yes"
"Viking History & Celtic Mythology Walking Tour of Athlone","Event","Hear the ancient tales of gods and goddesses who once roamed these sacred waters. From the mighty warrior Cuchulainn to the mystical goddess Boann, uncover the secrets and legends that have shaped the landscape for centuries. Walk in the footsteps of kings and heroes as we unravel the history of Athlone town. Learn about its origins, from its humble beginnings as a river crossing to its strategic importance in medieval times and beyond. 

Led by knowledgeable guides steeped in Celtic lore and local history, our walking tour promises to immerse you in the magic of Athlone like never before. Prepare to be spellbound by their captivating storytelling and deep insights into the town’s heritage.

Booking Essential. Price on request.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d059269f-c064-42a6-a1d3-aa140b99f537/8a610547-bec5-43ab-b9ea-9d9940624429.jpg?w=640&q=66&fit=scale","https://www.vikingtoursireland.ie/groups-events/walking-tours/",,"00353862621136","00353862621136","Viking Tours Ireland","Viking Tours Ireland, Castle St, Athlone, Westmeath","Westmeath","53.4233926","-7.9423094","No","15","11/05/2026","11/05/2026",,,"Yes"
